ind,activity_label,ctx_a,ctx_b,ctx,endings,source_id,split,split_type,label,target_wrong_label,modified_ctx,strategy_type,strategy_risk
"12,712",High jump,An athletic man is seen standing ready in front of a large crowd and then runs down the track and jumps over a beam.,the man,An athletic man is seen standing ready in front of a large crowd and then runs down the track and jumps over a beam. the man,"[ ""springs back into the air and lands a high jump into another mans arms in slow motion while the audience claps and the man stands and walks away."", ""is seen again a bit more and continues running down the track while people clap and the man bounces some more."", ""celebrates with other people and his same jump is shown several times in slow motion."", ""then leaps into the air performing jumps and tricks on the large stage before tossing his arms in the air and cheering to the audience."" ]",activitynet~v_VCg6_fuipp8,val,zeroshot,2,3,An athletic man is seen standing ready in front of a large crowd and then runs down the track and jumps over a beam. A temporary performance stage is set up near the high jump area. the man,condition_scope,low
"12,741",BMX,We see a man in bmx bike arena talking. We see people bring bikes up a ramp.,we,We see a man in bmx bike arena talking. We see people bring bikes up a ramp. we,"[ ""see people start when the gate opens."", ""see the head of the rider."", ""see people getting their bikes put together."", ""see an image of a man on a machine."" ]",activitynet~v_Vfb3LmFDols,val,indomain,0,3,We see a man in bmx bike arena talking. We see people bring bikes up a ramp. A maintenance machine for BMX bikes sits beside the ramp. we,condition_scope,low
"12,751",Playing violin,"Some is carrying an instrument case walking around outside, they put the case down on the ground and take out a violin. The woman plays the violin everywhere she goes and she dances while she plays too.",she,"Some is carrying an instrument case walking around outside, they put the case down on the ground and take out a violin. The woman plays the violin everywhere she goes and she dances while she plays too. she","[ ""stops to stop and grab a change of clothes and start playing."", ""does some movements of her body making her back bend down almost touching the ground while still jamming out on the violin."", ""continues singing as she pulls the violin across as she plays, and her face appears showing awe at the sight of the instrument."", ""stops to play all around and act really silly."" ]",activitynet~v_Vp63nbOfxgs,val,zeroshot,1,0,Some is carrying an instrument case walking around outside. They put the case down on the ground beside a small bag with a change of clothes and take out a violin. The woman plays the violin everywhere she goes and she dances while she plays too. she,condition_scope,low
"12,793",High jump,"A male athlete prepares to run down a track. He takes off running, vaulting himself over a bar and onto a mat.",he,"A male athlete prepares to run down a track. He takes off running, vaulting himself over a bar and onto a mat. he","[ ""stretches and does his part several times on the track."", ""runs back and fourth while doing his routine."", ""jumps up exuberantly, celebrating as the crowd cheers."", ""stands with arm extended as another man runs down the track."" ]",activitynet~v_WSaGZOdrjtM,val,zeroshot,2,3,"A male athlete prepares to run down a track. He takes off running, vaulting himself over a bar and onto a mat. Beside the track¡¯s edge, another male athlete adjusts his gear, feet set in a ready stance. he",condition_scope,low
"12,824",Rock-paper-scissors,A small group of children are seen playing hand games with one another and finally hitting the loser on the head with a bottle.,the kids,A small group of children are seen playing hand games with one another and finally hitting the loser on the head with a bottle. the kids,"[ ""also motion out towards the audience and a little girl runs by out of the camera frame."", ""hold each other and pretend to be pushing one another and laughing."", ""continue knocking others down while laughing to the camera and leading into clips of people chasing the loser down in a field."", ""continue to play the hand game with one another that leads into the beating another with a bottle."" ]",activitynet~v_Wi9bm9omdoM,val,indomain,3,2,"A small group of children are seen playing hand games with one another and finally hitting the loser on the head with a bottle. Just beyond their circle, an open field spreads out, faint footprints winding across its grass. the kids",condition_scope,low
"12,838",Hurling,"Then, you see them on the field playing a game and later talking a little bit about it. They each seem to recall their own memories of times they won medal and stare at their medals.",they,"Then, you see them on the field playing a game and later talking a little bit about it. They each seem to recall their own memories of times they won medal and stare at their medals. they","[ ""are encouraging one another as they continue to play the game."", ""continue to play numerous game of field hockey."", ""stand around in a small group talking and then you see an audience cheering and clapping."", ""talk some a while and an audience sits at the end of the field watching."" ]",activitynet~v_WmQC309JCAI,val,indomain,2,3,"Then, you see them on the field playing a game and later talking a little bit about it. They each seem to recall their own memories of times they won medal and stare at their medals. Field seats line the far end of the pitch, a few people already settled in them. they",condition_scope,low
"12,861",Wrapping presents,"A woman is in a living room in front of a fire. She cuts wrapping paper in strips, then wraps it neatly around a box.",she,"A woman is in a living room in front of a fire. She cuts wrapping paper in strips, then wraps it neatly around a box. she","[ ""grabs an egg and circles it with a silver marker."", ""tapes the box, then lays it down gently on the table."", ""lets the wrapping paper fall away from the box at the end."", ""puts icing on the top, then seals it."" ]",activitynet~v_X7-1DRvX-LU,val,indomain,1,3,"A woman is in a living room in front of a fire. She cuts wrapping paper in strips, then wraps it neatly around a box. A small jar of icing sits on the coffee table beside her wrapping supplies. she",condition_scope,low
"12,878",Hurling,Another play starts and this time another person is ran into except it is more fragrant and the person lays on the ground hurt for quite some time.,after,Another play starts and this time another person is ran into except it is more fragrant and the person lays on the ground hurt for quite some time. after,"[ ""that another guy plugs into the playmate."", "", the third time the person belongs is picked up and dropped off then he moves to another area to play again."", "", the second set of lean singers is played and the crowd is now louder than when before."", ""consulting with the referee and seeking help, the male finally gets up and the rest of the game continues."" ]",activitynet~v_XQ0_P0LpCFM,val,indomain,3,1,"Another play starts and this time another person is ran into except it is more fragrant and the person lays on the ground hurt for quite some time. A staff member steps toward the field, reaching out to assist. after",condition_scope,low
"12,967",Cleaning windows,The man sprays windex and washes off with squeegee. The man uses leaf blower to dry the window.,the man,The man sprays windex and washes off with squeegee. The man uses leaf blower to dry the window. the man,"[ ""drops the reusable leaf blower in the garbage can."", ""talks into a microphone."", ""finishes and talks about the window before walking off."", ""uses pocket sweepers to spray leaves off the windows."" ]",activitynet~v_YVSD611Zpvo,val,indomain,2,1,The man sprays windex and washes off with squeegee. The man uses leaf blower to dry the window. A microphone rests on the windowsill beside his cleaning tools. the man,condition_scope,low
"12,970",Shot put,Another boy then begins throwing a bag of sand before the previous man comes back and starts using elliptical machines.,once,Another boy then begins throwing a bag of sand before the previous man comes back and starts using elliptical machines. once,"[ ""again, the instructor then comes and discusses the topics before the class."", ""that's done, the next boy comes on and starts talking about what he's doing while the man talks into a microphone and waves in the crowd."", ""finished, he returns back to a field and begins pulling the chain across the field and throwing kettle balls."", ""the results are given, the men all start celebrating and begin making each other happy and similar."" ]",activitynet~v_YVbMt3qsB3o,val,indomain,2,1,"Another boy then begins throwing a bag of sand before the previous man comes back and starts using elliptical machines. A microphone sits on a nearby stand, and a small crowd gathers at the field¡¯s edge. once",condition_scope,low
"12,994",Decorating the Christmas tree,Two kids are standing in front of a christmas tree showing purple boots that are on the christmas tree hanging.,the kids,Two kids are standing in front of a christmas tree showing purple boots that are on the christmas tree hanging. the kids,"[ ""then put their sneakers on and get on the santa outfit."", ""put on the boots that appear next to the tree."", ""are pointing out the balls and the ornamens."", ""start decorating the christmas tree by grabbing the lights and taping them around the christmas tree."" ]",activitynet~v_Ye6_xb7h7jc,val,indomain,2,0,Two kids are standing in front of a christmas tree showing purple boots that are on the christmas tree hanging. A folded Santa outfit rests on a chair beside the tree. the kids,condition_scope,low
"13,160",Running a marathon,A large group of people are seen standing behind one another with others watching on the sides and leads into the group running down a road.,the large group of kids,A large group of people are seen standing behind one another with others watching on the sides and leads into the group running down a road. the large group of kids,"[ ""then stand still and each takes turns running down a different road several times as the people watching continue to laugh and then come back down the road in the end."", ""continue running down the road after one another while people still watch on the sides."", ""then play hockey together while one another run all around and end by off scoring a goal and the camera panning around to people walking around and looking at the score."", ""continues when many close up do short stunts on hole slides in the street while the camera captures them from several angles."" ]",activitynet~v__W8m7v1Ir5I,val,zeroshot,1,2,A large group of people are seen standing behind one another with others watching on sides and leads into the group running down a road. A few hockey sticks lean against a fence beside the road. the large group of kids,condition_scope,low
"13,255",Long jump,A large group of people are seen standing and sitting around a sand pit while a runner jumps inside it.,the man,A large group of people are seen standing and sitting around a sand pit while a runner jumps inside it. the man,"[ ""is shown several times jumping with people measuring his jump afterwards and raking the sand."", ""falls off and another athlete steps up and plays with the men."", ""then runs around another man jumping in and playing with a sand pit and then jumps outside performing various different moves and techniques."", ""then stands and begins running with the rope and one chases after him."" ]",activitynet~v_aT-0XxCqV5E,val,indomain,0,3,A large group of people are seen standing and sitting around a sand pit while a runner jumps inside it. A coiled rope lies on the ground near the edge of the sand pit. the man,condition_scope,low
"13,263",Running a marathon,An athletic woman is seen running down a track with a large group of people watching her on the sidelines.,she,An athletic woman is seen running down a track with a large group of people watching her on the sidelines. she,"[ ""flips several times before finally throwing the javelin into the air."", ""holds the arm of another girl who runs down the track while many watch on the sidelines."", ""continues running and finishes the race while collapsing on the ground in the end and breathing heavily while crying."", ""94 runs down the track and runs past an audience of people."" ]",activitynet~v_aYfWH960W0Q,val,zeroshot,2,0,"An athletic woman is seen running down a track with a large group of people watching her on the sidelines. A javelin rests on the track¡¯s side, just beyond the spectator area. she",condition_scope,low
"13,277",Using parallel bars,A man steps up to a set of uneven bars while a man does flips behind him and begins performing a gymnastics routine.,the man,A man steps up to a set of uneven bars while a man does flips behind him and begins performing a gymnastics routine. the man,"[ ""flips and spins himself around on the bars and ends by jumping down and waving his hands up."", ""releases the bars and then the gymnast catches both of them on his hands."", ""does his routine while shaking the bar and jumping, it goes into a routine until break time."", ""jumps over and around four bars in the air while jumping far back over the remaining bars and landing on his butt."" ]",activitynet~v_aeEMrTpNUss,val,indomain,0,3,A man steps up to a set of uneven bars while a man does flips behind him and begins performing a gymnastics routine. Several extra gymnastics bars rest on mats beside the main set. the man,condition_scope,low
"13,279",Having an ice cream,We see a girl kick and sit down. A boy joins her and they eat ice cream.,the boy,We see a girl kick and sit down. A boy joins her and they eat ice cream. the boy,"[ ""put his cone on the carpet and lay down on the carpet."", ""puts his cone in front of the camera."", ""washes his hands at the sink."", ""parking his car, goes back the other direction."" ]",activitynet~v_afrMWrFkgDg,val,zeroshot,1,3,We see a girl kick and sit down. A boy joins her and they eat ice cream. A small toy car sits in the corner of the carpet. the boy,condition_scope,low
"13,281",Having an ice cream,A boy joins her and they eat ice cream. The boy puts his cone in front of the camera. The boy licks his ice cream wildly.,a boy,A boy joins her and they eat ice cream. The boy puts his cone in front of the camera. The boy licks his ice cream wildly. a boy,"[ ""is shown eating ice cream."", ""is standing in front of a plate with four green beans on it."", ""throws something at the boy with ice cream."", ""teases him with a quick bite of the cone."" ]",activitynet~v_afrMWrFkgDg,val,zeroshot,2,1,A boy joins her and they eat ice cream. The boy puts his cone in front of the camera. The boy licks his ice cream wildly. A small plate with four green beans sits on the coffee table beside him. a boy,condition_scope,low
"13,282",Layup drill in basketball,A man is dribbling a basketball. He jumps and shoots the basketball into the hoop.,words,A man is dribbling a basketball. He jumps and shoots the basketball into the hoop. words,"[ ""are shown on the screen at the end."", ""are shown on the screen of a game."", ""are placed on the screen."", ""come back onto the screen from his video."" ]",activitynet~v_agX22QLvOcU,val,zeroshot,0,3,A man is dribbling a basketball. He jumps and shoots the basketball into the hoop. A recording camera is set up beside the court. words,condition_scope,low
"13,290",Layup drill in basketball,A boy is seen speaking to the camera holding two basketballs and leads into him holding them up to his face.,the boy,A boy is seen speaking to the camera holding two basketballs and leads into him holding them up to his face. the boy,"[ ""then moves up and down the court while dribbling the balls and shoots a basket off in the end."", ""grabs the ball and begins dribbling the ball over and over again and hitting the ball with the basketball."", ""then throws the ball around while speaking to the camera and hitting a ball around."", ""begins taking off his gear and throwing the ball to the other team while swinging around the stick."" ]",activitynet~v_assDWZW6zTA,val,zeroshot,0,3,"A boy is seen speaking to the camera holding two basketballs and leads into him holding them up to his face. A set of basketball gear rests on the bench beside the court, with a plastic stick placed next to it. the boy",condition_scope,low
"13,408",Clean and jerk,A man is standing in a gym.,he,A man is standing in a gym. he,"[ ""holds a training staff in his hand."", ""holds up a rubik's cube."", ""uses a racket to hit a ball off a wall."", ""bends down and picks up a large weight."" ]",activitynet~v_c-TD6-GESQk,val,zeroshot,3,1,A man is standing in a gym. A Rubik¡¯s cube sits on the edge of a nearby weight bench. he,condition_scope,low
"13,435",Braiding hair,A picture is shown of a baby juxtaposed beside a little girl.,a woman,A picture is shown of a baby juxtaposed beside a little girl. a woman,"[ ""is seen with a young girl as she speaks."", ""is then seen speaking to the camera while riding on a horse."", ""is then shown playing shuffleboard with a small boy."", ""is sniping at a man in front of a tree."" ]",activitynet~v_cS19K2310Lc,val,indomain,0,1,A picture is shown of a baby juxtaposed beside a little girl. An equestrian gear poster hangs in the background behind the image. a woman,condition_scope,low
"13,436",Braiding hair,A picture is shown of a baby juxtaposed beside a little girl. A woman is seen with a young girl as she speaks.,she,A picture is shown of a baby juxtaposed beside a little girl. A woman is seen with a young girl as she speaks. she,"[ ""shows the child mixing another boy's batter while the girl creates her own."", ""finishes speaking and puts a yellow tarp over the baby."", ""then has the girl sit down as she proceeds to braid her hair in long, thick pieces."", ""hands the girl a bottle."" ]",activitynet~v_cS19K2310Lc,val,indomain,2,1,A picture is shown of a baby juxtaposed beside a little girl. A woman is seen with a young girl as she speaks. A folded yellow tarp rests on the nearby table. she,condition_scope,low
"13,461",Layup drill in basketball,Man throw the ball with someone in the other side of the court and make a lay up and the kids behind him in the court do the same. The coach os hlping the girl to catch the ball and run.,the kid,Man throw the ball with someone in the other side of the court and make a lay up and the kids behind him in the court do the same. The coach os hlping the girl to catch the ball and run. the kid,"[ ""walks to the court and score."", ""make a throw and then score a basket adn the kids behind her keeps doing the same."", ""hits the ball to began on the circle."", ""jump in the air and is carried to the court."" ]",activitynet~v_cnFw7hjmqJY,val,zeroshot,1,3,"Man throw the ball with someone in the other side of the court and make a lay up and the kids behind him in the court do the same. The coach is helping the girl to catch the ball and run. A pair of teammates stand close by, prepared to support tired players. the kid",condition_scope,low
"13,508",Sharpening knives,A man speaking about how he will be sharpening knives today.,he,A man speaking about how he will be sharpening knives today. he,"[ ""shows the tool that he will be using that is called chefs choice."", ""begins to sharpen the knives in a razor l-shaped window."", ""demonstrates by removing a separate article of clothing from a couch and shirts from a board."", ""gets onto an elliptical and starts sharpening it."" ]",activitynet~v_dc9m-G9CKmQ,val,zeroshot,0,2,A man speaking about how he will be sharpening knives today. Several folded shirts rest on a board beside the couch in the background. he,condition_scope,low
"13,511",Sharpening knives,He shows how to use it and how you can use it with either hand. Then he begins to sharpen one of his knives.,after he,He shows how to use it and how you can use it with either hand. Then he begins to sharpen one of his knives. after he,"[ ""is done sharpening it he demonstrates with a tomato how helpful it is."", ""'s done with the knife he puts it down and walks away into the chop shop."", ""is done sharpening, he is shown laying on the floor and smiling."", ""has sharpened enough knives to make them bigger, he slides a smaller knife into a sharp one and starts sharpening it."" ]",activitynet~v_dc9m-G9CKmQ,val,zeroshot,0,2,He shows how to use it and how you can use it with either hand. Then he begins to sharpen one of his knives. A soft floor mat lies on the ground near his sharpening station. after he,condition_scope,low
"13,524",Sharpening knives,We see a lady in a chefs coat in a kitchen talking. A lady sharpens a knife on a rod. The lady puts water on a black sharpener block.,the lady,We see a lady in a chefs coat in a kitchen talking. A lady sharpens a knife on a rod. The lady puts water on a black sharpener block. the lady,"[ ""then sharpens the knife."", ""puts butter on the sharpener and add meat to it."", ""holds the rod with a towel on the sharpener."", ""sharpens the knife on a minnie mouse and puts it back in the sharpener and keeps sharpening and speaking to the camera."" ]",activitynet~v_diBZlwUO8rc,val,zeroshot,0,1,We see a lady in a chefs coat in a kitchen talking. A lady sharpens a knife on a rod. The lady puts water on a black sharpener block. A stick of butter and a package of raw meat sit on the kitchen counter nearby. the lady,condition_scope,low
"13,538",Layup drill in basketball,A coach gives instructions to boys in a basketball court.,then,A coach gives instructions to boys in a basketball court. then,"[ "", two young men demonstrate the boys how to pass and shoot the ball in the basket."", "", the boys plays a game of dribbling."", "", the boys remove their equipment, apply shirts to the foot of a bench positioned between two walls."", "", the preteen girls play pretend basketball."" ]",activitynet~v_dtT0BzjTStw,val,zeroshot,0,2,A coach gives instructions to boys in a basketball court. Extra basketball equipment piles near the foot of a bench along the court wall. then,condition_scope,low
"13,560",Baton twirling,A baton twirler is standing on the gym floor. She begins her routine.,she,A baton twirler is standing on the gym floor. She begins her routine. she,"[ ""tosses the baton in the air."", ""performs batons in the air."", ""dumps her arms out a little bit and then dumps her wand right back in."", ""goes back and forth on the floor."" ]",activitynet~v_e0-lO2jb8vo,val,indomain,0,2,A baton twirler is standing on the gym floor. A spare performance wand rests beside her on the mat. She begins her routine. she,condition_scope,low
"13,610",Washing face,A woman is standing in a room talking.,she,A woman is standing in a room talking. she,"[ ""shows a bottle in her hand."", ""begins dancing while playing a set of drums."", ""picks up a bottle of do flips."", ""holds up a flute."" ]",activitynet~v_eZdao9O8jrw,val,zeroshot,0,1,A woman is standing in a room talking. A small set of handheld drums sits on the nearby shelf. she,condition_scope,low
"13,636",Croquet,The boy sit on a bench outside with a bag of croquet mallets and balls and talk to each other.,the boys,The boy sit on a bench outside with a bag of croquet mallets and balls and talk to each other. the boys,"[ ""have an animated conversation where only the boy and the walkie talkies are in his use."", ""then enter the field and hurt themselves trying to untangle the croquet tools."", ""went outside and played with the kids, talking about what sport they have joined."", ""split logs of wood into a triangle on the table."" ]",activitynet~v_eudqfH7Vz_c,val,indomain,1,2,The boy sit on a bench outside with a bag of croquet mallets and balls and talk to each other. A group of kids plays nearby on the lawn. the boys,condition_scope,low
"13,698",Clean and jerk,A man is bent down on a mat.,he,A man is bent down on a mat. he,"[ ""grabs a lacrosse ball and throws it onto the mat."", ""lifts a ball up into the air."", ""holds an orange ball with several other pins in it."", ""picks up a large weight and lifts it over his head."" ]",activitynet~v_g8Yx4qWzNH0,val,zeroshot,3,0,A man is bent down on a mat. A lacrosse ball lies near the edge of the training area. he,condition_scope,low
"13,700",Clean and jerk,He picks up a large weight and lifts it over his head. He drops the weight onto the ground.,a man,He picks up a large weight and lifts it over his head. He drops the weight onto the ground. a man,"[ ""kneels next to him water boarding."", ""rushes up and throws the weight onto the field."", ""collapses on a mat."", ""in a blue shirt claps."" ]",activitynet~v_g8Yx4qWzNH0,val,zeroshot,3,1,He picks up a large weight and lifts it over his head. He drops the weight onto the ground. A smooth training field lies in the open area next to the equipment. a man,condition_scope,low
"13,712",Rope skipping,A shirtless man talks in a gym. A lady runs past both ways then jumps rope behind the man.,we,A shirtless man talks in a gym. A lady runs past both ways then jumps rope behind the man. we,"[ ""zoom in on the man under the floor."", ""see a man in a beard as he ref naels."", ""see the closing screen."", ""see title screens with instructions."" ]",activitynet~v_gHk4mjlJ5cg,val,indomain,3,1,"A shirtless man talks in a gym. A bearded man stands near the gym equipment, adjusting small fasteners. A lady runs past both ways then jumps rope behind the man. we",condition_scope,low
"13,776",Playing harmonica,A man is seen sitting in front of a camera holding a harmonica in his hands.,the man,A man is seen sitting in front of a camera holding a harmonica in his hands. the man,"[ ""then begins playing the instrument while moving his hands up and down over the strings, looking up at the camera and continuing playing."", ""then begins playing the harmonica throughout the entire song and ends by adding a bow."", ""then begins playing several songs while pausing in between."", ""begins playing the harmonica back and fourth."" ]",activitynet~v_gxuere-ofCU,val,zeroshot,2,0,A man is seen sitting in front of a camera holding a harmonica in his hands. A string instrument rests on the table beside him. the man,condition_scope,low
"13,803",Running a marathon,"A news segment begins and black and white picture of a smiling girl appears on the screen and the banner on the screen says ""henrico teen dies after race father recounts daughter's final moments"".",the newscaster,"A news segment begins and black and white picture of a smiling girl appears on the screen and the banner on the screen says ""henrico teen dies after race father recounts daughter's final moments"". the newscaster","[ ""tells viewers how her team is running and she hugs a cheerleader for showing her final moments."", ""appears with her parents talking about the girl while clips of the race play, and still shot pictures of the girl appear on the camera."", ""returns to his station."", ""talks about news reporting and young children dying and is shown talking to a curly haired girl from england who is wearing a jacket and smiling."" ]",activitynet~v_hMUoeOFmquI,val,zeroshot,1,3,"A news segment begins and black and white picture of a smiling girl appears on the screen and the banner on the screen says ""henrico teen dies after race father recounts daughter's final moments"". Interview footage of a curly-haired girl is listed in the broadcast¡¯s backup materials. the newscaster",condition_scope,low
"13,873",Using uneven bars,A man and a woman talk to the camera in a newscast setting. The scene transitions to various people training in gymnastics.,two women,A man and a woman talk to the camera in a newscast setting. The scene transitions to various people training in gymnastics. two women,"[ ""run around on the field."", ""talk while demonstrating jumps and flips."", ""speak to the camera."", ""are interviewed on camera sequentially."" ]",activitynet~v_iOpoR0UeJNg,val,indomain,3,1,"A man and a woman talk to the camera in a newscast setting. The scene transitions to various people training in gymnastics, where a pair of gymnasts warm up with jump preparations. two women",condition_scope,low
"13,874",Using uneven bars,A man and a woman talk to the camera in a newscast setting. The scene transitions to various people training in gymnastics. Two women are interviewed on camera sequentially.,the scene,A man and a woman talk to the camera in a newscast setting. The scene transitions to various people training in gymnastics. Two women are interviewed on camera sequentially. the scene,"[ ""transitions to shots of the two women dancing in front of a crowd."", ""transitions to more gymnastic practice segments."", ""transitions to a man and woman speaking about shoes."", ""transitions to the woman speaking to the camera, finished with a title screen and the interview."" ]",activitynet~v_iOpoR0UeJNg,val,indomain,1,2,"A man and a woman talk to the camera in a newscast setting. The scene transitions to various people training in gymnastics, where a pair of gymnastic shoes rests on the training mat edge. Two women are interviewed on camera sequentially. the scene",condition_scope,low
"13,911",Playing harmonica,An elderly woman lays on down against a brown pillow. She holds a harmonica to her mouth and plays it. The light in the room brightens.,she,An elderly woman lays on down against a brown pillow. She holds a harmonica to her mouth and plays it. The light in the room brightens. she,"[ ""continues playing the harmonica and ends by laying down, laying in the bed with her eyes closed and resting her head on a pillow."", ""finishes playing and laughs."", ""begins to play the harmonica more."", ""continues playing and exhales a lot of smoke while turning the harmonica off."" ]",activitynet~v_iyGv338SnrQ,val,zeroshot,1,3,"An elderly woman lays on down against a brown pillow. A small scented candle, wisping light smoke, sits on the nightstand beside her. She holds a harmonica to her mouth and plays it. The light in the room brightens. she",condition_scope,low
"13,921",Skateboarding,Boy is skateboarding in a skate park at night.,boy,Boy is skateboarding in a skate park at night. boy,"[ ""is goin a hill taking a rest."", ""is in a rink skateboarding on a hill while another boy watches him."", ""is skateboarding in a sidewalk with peopl walking by."", ""is holding the ladder to lift large object from the floor of the skate slide."" ]",activitynet~v_j4EFi_NoEbQ,val,indomain,2,3,Boy is skateboarding in a skate park at night. A sturdy ladder leans against the edge of the skate slide nearby. boy,condition_scope,low
"13,948",Having an ice cream,Woman is walking wearing a bikini and eating a chocolate is snowy day.,people,Woman is walking wearing a bikini and eating a chocolate is snowy day. people,"[ ""are doing canoeing in the clear lake and are closing the distance."", ""arrive in a stadium to a sunblue basketball court."", ""are in sidewalk watching the girl walks."", ""are in a brown river and the woman is sitting in a kayak steamer."" ]",activitynet~v_jUPbimyUndA,val,zeroshot,2,0,Woman is walking wearing a bikini and eating a chocolate on a snowy day. A calm clear lake glints in the distance beyond the snowy path. people,condition_scope,low
"13,949",Having an ice cream,Woman is walking wearing a bikini and eating a chocolate is snowy day. People are in sidewalk watching the girl walks.,woman,Woman is walking wearing a bikini and eating a chocolate is snowy day. People are in sidewalk watching the girl walks. woman,"[ ""is in a restaurant wearing a bikini and two aiter are watching her."", ""is high fiving sesame street."", ""is falling river and is waving to the camera."", ""do wakediving ieds on a pool and a team and stands in front of the far side of the pool."" ]",activitynet~v_jUPbimyUndA,val,zeroshot,0,2,Woman is walking wearing a bikini and eating a chocolate on a snowy day. People are on the sidewalk watching the girl walk. A gently flowing river runs parallel to the edge of the sidewalk. woman,condition_scope,low
"13,999",Clean and jerk,A man is seen bending over a large set of weights with another walking behind him. The man lifts the bar up over his head and throws it back down.,the man,A man is seen bending over a large set of weights with another walking behind him. The man lifts the bar up over his head and throws it back down. the man,"[ ""continues lifting the weights over his head walking backwards."", ""continues shaking the bar and ends by holding a pose in the end."", ""kicks it with his knees while the camera captures him from several angles as the body weight hangs over his head and he throws it down several more times more."", ""does this again while people watch on the sides."" ]",activitynet~v_kH8o0M69KGc,val,zeroshot,3,1,A man is seen bending over a large set of weights with another walking behind him. The man lifts the bar up over his head and throws it back down. He shifts his weight to his knees as he prepares to reset his position. the man,condition_scope,low
"14,075",Ice fishing,The person made many mid size hole in the ice and have fishing line hanging deep in the water underneath.,the person walking to one of the hole,The person made many mid size hole in the ice and have fishing line hanging deep in the water underneath. the person walking to one of the hole,"[ ""holes and pulled a from a hole in ice and wiped it with a rag."", ""holes and touch the hole with the rod."", ""in the ice for the fish to head for the ice."", ""and checks the fishing line to see if he caught nay fish."" ]",activitynet~v_lHnSteuHdZ4,val,zeroshot,3,0,The person made many mid size hole in the ice and have fishing line hanging deep in the water underneath. A crumpled rag rests on the ice near the edge of one of the holes. the person walking to one of the hole,condition_scope,low
"14,076",Ice fishing,The person walking to one of the hole and checks the fishing line to see if he caught nay fish.,the guy,The person walking to one of the hole and checks the fishing line to see if he caught nay fish. the guy,"[ ""then pulls hard on the fishing line and drags it in."", ""is holding the fishing line fishing out of there hole pulling romaine with it of course."", ""walks back to the hole to see if he caught anything but his hooks were nowhere near the hole."", ""gather up the fish from their hole and grabs the pole and starts fishing."" ]",activitynet~v_lHnSteuHdZ4,val,zeroshot,0,1,The person walking to one of the hole and checks the fishing line to see if he caught nay fish. A package of romaine lettuce sits on a small ice-covered crate nearby. the guy,condition_scope,low
"14,078",Ice fishing,Finally he uses a long metal hook to hook the fish he caught and brings it out the hole.,he,Finally he uses a long metal hook to hook the fish he caught and brings it out the hole. he,"[ ""tightens the hook on the fish to catch it again."", ""pulls a red needle out of the hole and begins going back in to try again trying and pulling some more fish out."", ""then unhooks the long hook and use his tools to unhook the small fishing hook the the fish mouth leaving the fish bloody."", ""fish out of the hole and attempts to catch some more."" ]",activitynet~v_lHnSteuHdZ4,val,zeroshot,2,1,Finally he uses a long metal hook to hook the fish he caught and brings it out the hole. A thin red needle lies beside his fishing tools on the ice. he,condition_scope,low
"14,092",Discus throw,An athletic man is seen standing in a circle followed by spinning around and throwing an object off into the distance.,more people,An athletic man is seen standing in a circle followed by spinning around and throwing an object off into the distance. more people,"[ ""are seen stepping up throwing the object while the camera watches."", ""are seen running into frame tossing objects off into the distance and run down the field one after the other dodging the object."", ""watch as two men run in and demonstrate throwing knives at one another."", ""watch and see the man over and over and ends by twirling around."" ]",activitynet~v_lUrHCNqVl-A,val,indomain,0,2,An athletic man is seen standing in a circle followed by spinning around and throwing an object off into the distance. A set of throwing knives rests on an equipment rack at the edge of the field. more people,condition_scope,low
"14,093",Discus throw,An athletic man is seen standing in a circle followed by spinning around and throwing an object off into the distance. More people are seen stepping up throwing the object while the camera watches.,several people,An athletic man is seen standing in a circle followed by spinning around and throwing an object off into the distance. More people are seen stepping up throwing the object while the camera watches. several people,"[ ""run around throwing the object around on the ground."", ""watch on the sidelines."", ""are then shown jumping up and down an pulling it off in the end."", ""run onto the ring and begin performing a martial arts move while others applaud and pockets watch on."" ]",activitynet~v_lUrHCNqVl-A,val,indomain,1,3,An athletic man is seen standing in a circle followed by spinning around and throwing an object off into the distance. A folded martial arts mat rests at the edge of the field. More people are seen stepping up throwing the object while the camera watches. several people,condition_scope,low
"14,141",Arm wrestling,A shot is seen of two men performing an arm wrestling match together while the audience cheers.,one man,A shot is seen of two men performing an arm wrestling match together while the audience cheers. one man,"[ ""wins by curlew flips and the audience applauds."", ""beats the other and the two hold up their arms to cheer and everybody celebrates."", ""holds the other man's other arm while the competitors continue fighting around each other."", ""is then shown put down and the third man succeeds in the match."" ]",activitynet~v_lzcVvTHZlQo,val,indomain,1,2,"A shot is seen of two men performing an arm wrestling match together while the audience cheers. Another man stands close by, leaning toward the competitors¡¯ free arms. one man",condition_scope,low
"14,156",Spinning,A man is sitting on an exercise bike.,he,A man is sitting on an exercise bike. he,"[ ""is working out on the bike."", ""gets on the bike and starts working out."", ""has a pair of weights sitting on the ground."", ""starts working out on the belt."" ]",activitynet~v_mBAlD4A8swo,val,indomain,0,2,A man is sitting on an exercise bike. A pair of small dumbbells rests on the floor beside the bike. he,condition_scope,low
