ind,activity_label,ctx_a,ctx_b,ctx,endings,source_id,split,split_type,label,target_wrong_label,modified_ctx,strategy_type,strategy_risk
"8,232",Making a lemonade,"A counter top with lemons and ingredients in small bowls is shown, with several individuals standing by the counter. One of the individuals extends a hand and manipulates the ingredients.",the individual,"A counter top with lemons and ingredients in small bowls is shown, with several individuals standing by the counter. One of the individuals extends a hand and manipulates the ingredients. the individual","[ ""then breaks the lemon in half with action."", ""holds a lemon while pouring it into one of the large bowls."", ""then squeezes the orange juice into the bowl of a lemon."", ""uses a knife to cut the lemons."" ]",activitynet~v_C0MIMsY6okw,val,indomain,3,2,"A counter top with lemons and ingredients in small bowls is shown, with several individuals standing by the counter. One of the individuals extends a hand and manipulates the ingredients. A glass of freshly squeezed orange juice rests beside the lemon bowls. the individual",local_detail,low
"8,234",Making a lemonade,The individual uses a knife to cut the lemons. The individual squeezes the lemons' juice into a mug using a tool.,the individual,The individual uses a knife to cut the lemons. The individual squeezes the lemons' juice into a mug using a tool. the individual,"[ ""puts some of the ingredients in small bowls into the mug."", ""adds the lemons to the mug."", ""measures the liquid with the grinder."", ""cuts a lemon and places it on a plate."" ]",activitynet~v_C0MIMsY6okw,val,indomain,0,2,The individual uses a knife to cut the lemons. The individual squeezes the lemons' juice into a mug using a tool. A liquid grinder rests on the counter beside the mug. the individual,local_detail,low
"8,236",Making a lemonade,The individual puts some of the ingredients in small bowls into the mug. The individual rearranges the items on the counter top.,the individual,The individual puts some of the ingredients in small bowls into the mug. The individual rearranges the items on the counter top. the individual,"[ ""mixes some water into the mug."", ""puts sprinkles onto the cake."", ""take the mug mixture out of the meal."", ""fills the mug with ice and pours liquid from a tube into the mug."" ]",activitynet~v_C0MIMsY6okw,val,indomain,0,1,The individual puts some of the ingredients in small bowls into the mug. The individual rearranges the items on the counter top. A small jar of cake sprinkles sits among the items on the counter. the individual,local_detail,low
"8,238",Making a lemonade,The individual rearranges the items on the counter top. The individual mixes some water into the mug. The individual squeezes lemons into the mug.,the individual,The individual rearranges the items on the counter top. The individual mixes some water into the mug. The individual squeezes lemons into the mug. the individual,"[ ""breaks a lemon in half."", ""mixes greens into the mug."", ""mixes the contents of the mug."", ""places the mug into a container."" ]",activitynet~v_C0MIMsY6okw,val,indomain,2,1,The individual rearranges the items on the counter top. The individual mixes some water into the mug. The individual squeezes lemons into the mug. A small bowl of fresh greens sits near the mug. the individual,local_detail,low
"8,280",Cutting the grass,A man mows his lawn while being filmed from a high angle in a sped-up video.,the man,A man mows his lawn while being filmed from a high angle in a sped-up video. the man,"[ ""cuts fence paper using his hands."", ""follows various landmarks as he mows the grass as well as spectators."", ""walks across the mowed lawn and sits on a bench."", ""is now outside shown standing in various locations and his mower slowing down as he goes in and out of frame."" ]",activitynet~v_CjPN7fw0B48,val,zeroshot,2,0,A man mows his lawn while being filmed from a high angle in a sped-up video. A roll of fence paper lies beside his lawnmower on the grass. the man,local_detail,low
"8,300",Playing beach volleyball,The ball goes out of bounds. The man in green picks up the ball. The man with red shorts serves the ball.,the man,The ball goes out of bounds. The man in green picks up the ball. The man with red shorts serves the ball. the man,"[ ""who is in black is running and served the ball."", ""in blue shorts serves again."", ""in blue walks over and walks in front of the ball, serves it and walks the other way."", ""serves the ball again."" ]",activitynet~v_D7Oc3SLX0wo,val,indomain,3,2,The ball goes out of bounds. The man in green picks up the ball. The man with red shorts serves the ball. A man in blue shorts stands just a short distance from the ball. the man,local_detail,low
"8,347",Playing congas,This man is beating on the congas using the palms of his hands and he also makes fists sometimes to make a deeper sound.,he,This man is beating on the congas using the palms of his hands and he also makes fists sometimes to make a deeper sound. he,"[ ""gets all pumped up and his shiny shoes are getting shiny as he continues to beat on the congas."", ""also starts stomping on the congas with his feet and the rhythmic beat he made on the congas."", ""is sitting on a black stool and he is in between two microphones to record what is going on."", ""has a start with putting both hands up in the air and he does this for a long time."" ]",activitynet~v_EbGq9gXcXLQ,val,indomain,2,1,"This man is beating on the congas using the palms of his hands and he also makes fists sometimes to make a deeper sound. The conga drums have a broad, sturdy surface that sits within easy reach of his feet. he",local_detail,low
"8,367",Running a marathon,"Police watching over the town, while large group of men is bright colors walk across the town.",a man from the micah tribe,"Police watching over the town, while large group of men is bright colors walk across the town. a man from the micah tribe","[ ""shoot a police shooting machine that walk past the camera."", ""practices on running with his dog."", ""is in the was standing behind the men when a man pushes before another starts boxing."", ""enter the town, when people went on ships to an area on the coast of typhoon."" ]",activitynet~v_FMVECEaQ0Jo,val,zeroshot,1,0,"Police watching over the town, while large group of men is bright colors walk across the town. A police shooting training machine is placed along the town street. a man from the micah tribe",local_detail,low
"8,471",Skateboarding,People are skateboarding down a street. A person is riding a blue bicycle.,people,People are skateboarding down a street. A person is riding a blue bicycle. people,"[ ""are sitting at a table eating, watching tv and waiting for someone to come."", ""are skateboarding around a city dressed like robots."", ""are skateboarding down a slide."", ""are doing tricks on a skateboard."" ]",activitynet~v_ILIpCfCWyT0,val,indomain,3,1,People are skateboarding down a street. A person is riding a blue bicycle. Robot-themed costume props are displayed in a store window along the street. people,local_detail,low
"8,515",Washing face,Two girls are playing dress up in a bathroom. The girls clean their faces while laughing.,one girl,Two girls are playing dress up in a bathroom. The girls clean their faces while laughing. one girl,"[ ""runs after a fly as it tries to evade her."", ""holds a pink tube that she lights up to smoke."", ""dries her face on a towel hanging on the wall."", ""open white boxes and eats a candy."" ]",activitynet~v_JMlNfZlOyX8,val,zeroshot,2,1,Two girls are playing dress up in a bathroom. The girls clean their faces while laughing. A pink decorative tube rests on the bathroom shelf. one girl,local_detail,low
"8,516",Washing face,The girls clean their faces while laughing. One girl dries her face on a towel hanging on the wall.,the second girl,The girls clean their faces while laughing. One girl dries her face on a towel hanging on the wall. the second girl,"[ ""reaches for her chin and makes a face."", ""puts makeup on her face."", ""plays with her hair, then walks on the floor."", ""dries her face on the towel."" ]",activitynet~v_JMlNfZlOyX8,val,zeroshot,3,1,The girls clean their faces while laughing. One girl dries her face on a towel hanging on the wall. Several cosmetic items are placed on the bathroom counter. the second girl,local_detail,low
"8,525",Arm wrestling,A group of guys are sitting on a sectional sofa. One guy stands up and kneels by the coffee table.,a second guy,A group of guys are sitting on a sectional sofa. One guy stands up and kneels by the coffee table. a second guy,"[ ""takes the weight off his shoulders."", ""begins playing a saxophone."", ""kneels across from the first guy at the coffee table."", ""is holding a gate open."" ]",activitynet~v_JXMD8Obk0yg,val,indomain,2,1,A group of guys are sitting on a sectional sofa. One guy stands up and kneels by the coffee table. A saxophone rests on the edge of the coffee table. a second guy,local_detail,low
"8,551",Doing a powerbomb,A man and a woman are in a ring wrestling while a referee is standing in the corner of the ring along with a woman holding a wrestling belt.,man and woman,A man and a woman are in a ring wrestling while a referee is standing in the corner of the ring along with a woman holding a wrestling belt. man and woman,"[ ""are doing wrestling movements in a ring in a dark room and a referee is waching and screaming at them."", ""are wrestling in punches and kicking in a ring of mats in front of judges."", ""are holding a wrestling pole as the referee is standing on the other side of the ring."", ""are standing on opposite ends of the ring holding each other's belts in their hands while lifting each other up in the air upside down."" ]",activitynet~v_K98WGaMR4eM,val,indomain,0,2,A man and a woman are in a ring wrestling while a referee is standing in the corner of the ring along with a woman holding a wrestling belt. A wrestling pole leans against the side of the ring. man and woman,local_detail,low
"8,555",Doing a powerbomb,A man anda woman are ina a ring in a wrestling competition fighting while people is in stands screaming. Two women are in a blue ring wrestling in a small white room.,a man and a woman,A man anda woman are ina a ring in a wrestling competition fighting while people is in stands screaming. Two women are in a blue ring wrestling in a small white room. a man and a woman,"[ ""are in a high court wrestling each other and wrestling and giving a sign sign of bernadette talsil holding her partner."", ""are wrestling in a ring in a competition."", ""in blue stand in a middle and lift one of the women over their heads to the floor."", ""in a happiness blue shirt are the only judge wearing a white shirt."" ]",activitynet~v_K98WGaMR4eM,val,indomain,1,3,A man anda woman are ina a ring in a wrestling competition fighting while people is in stands screaming. Two women are in a blue ring wrestling in a small white room. A single judge¡¯s chair with a white shirt draped over it sits by the ring. a man and a woman,local_detail,low
"8,557",Gargling mouthwash,A young boy walks into the bathroom at home. The boy lifts up a cup of mouthwash and pours it into his mouth.,the boy,A young boy walks into the bathroom at home. The boy lifts up a cup of mouthwash and pours it into his mouth. the boy,"[ ""spits on the floor."", ""then begins to start rubbing his hands up and down his face."", ""spits it back out in the sink."", ""uses his mouth wash the entire time."" ]",activitynet~v_KFS_lGlO-Ew,val,zeroshot,2,0,A young boy walks into the bathroom at home. The boy lifts up a cup of mouthwash and pours it into his mouth. The bathroom floor has a small stain that catches the boy¡¯s attention. the boy,local_detail,low
"8,572",Zumba,The women jump bounce in place before the lyrics of the song starts. When the lyrics start they go into an intricate dance routine that fits with the song.,after the song,The women jump bounce in place before the lyrics of the song starts. When the lyrics start they go into an intricate dance routine that fits with the song. after the song,"[ ""stops the women stand up and begin to walk away while the man is still playing."", ""is complete they continue dancing with each other, and stop."", ""the women continue to hop and spin while the man in the red jacket hold up a flag."", ""is over the group of winded ladies disbands from the formation."" ]",activitynet~v_KhAtzEJxz9M,val,indomain,3,2,The women jump bounce in place before the lyrics of the song starts. When the lyrics start they go into an intricate dance routine that fits with the song. A red flag rests against the wall near the dance area. after the song,local_detail,low
"8,573",Gargling mouthwash,A little boy pours mouthwash into his mouth from a cup.,he,A little boy pours mouthwash into his mouth from a cup. he,"[ ""spits it into the sink, then starts crying from the bad taste."", ""then spits it out on to the floor in front of him."", ""spits out alcohol and spits it back in."", ""takes a drink of the cup."" ]",activitynet~v_KjUxjcpIG_Y,val,zeroshot,0,1,"A little boy pours mouthwash into his mouth from a cup. The bathroom floor, just wiped down, still feels a bit slippery under his feet. he",local_detail,low
"8,650",Camel ride,People are riding camels in a desert area. Two individuals that are leading the camels give each other high fives.,a man and woman riding different camels,People are riding camels in a desert area. Two individuals that are leading the camels give each other high fives. a man and woman riding different camels,"[ ""are laughing because they are shaking hands."", ""give each other high fives."", ""give one really high fives."", ""place their camels in a pile on the ground."" ]",activitynet~v_MkKUQ4MMHd8,val,indomain,1,3,"People are riding camels in a desert area. Two individuals that are leading the camels give each other high fives. Their camels are small in stature, making them easy to temporarily gather in one spot. a man and woman riding different camels",local_detail,low
"8,758",Roof shingle removal,A man is shown on top of a roof.,he,A man is shown on top of a roof. he,"[ ""is removing shingles one by one with a tool."", ""is peeling a lemon and mixing the juice into a jar."", ""is seen standing on a cane and putting on gear."", ""is pushing tiles with a tool."" ]",activitynet~v_Q2wd5aLtZ1E,val,indomain,0,1,A man is shown on top of a roof. A small basket filled with fresh lemons rests on the edge of the roof beside him. he,local_detail,low
"8,798",Playing violin,A band is playing and lights are flashing on a stage.,a band,A band is playing and lights are flashing on a stage. a band,"[ ""is shown on stage, and a man is quickly playing a violin."", ""are marching on a stage."", ""is having a concert and a mans sitting on the stage as the music plays, dancing and playing the guitar."", ""plays inside a building."" ]",activitynet~v_RF0ChBe9HHI,val,zeroshot,0,1,"A band is playing and lights are flashing on a stage, with marked paths taped along the floor. a band",local_detail,low
"8,815",Polishing forniture,The sponsors and description of a chemical product is displayed as an introduction.,water from a garden hose,The sponsors and description of a chemical product is displayed as an introduction. water from a garden hose,"[ ""is sprayed on a wooden chair."", ""is measured and measured."", ""is added and the woman feet step up to the javelin."", ""is in a cup and then poured into a new cup."" ]",activitynet~v_RVZprJDJz1U,val,indomain,0,2,"The sponsors and description of a chemical product is displayed as an introduction. A long, slender sports apparatus leans against the corner of the product display area. water from a garden hose",local_detail,low
"8,817",Polishing forniture,Water from a garden hose is sprayed on a wooden chair. The chemical product in a white bottle is sprayed on the wooden chair.,the person,Water from a garden hose is sprayed on a wooden chair. The chemical product in a white bottle is sprayed on the wooden chair. the person,"[ ""oil up the chair and put it in the trash."", ""repeatedly brushes a hand along the chair as she tries hard to push the mower along."", ""rubs his hand on the wooden chair."", ""unscrews the blue nozzle and begins to water the chair."" ]",activitynet~v_RVZprJDJz1U,val,indomain,2,3,"Water from a garden hose is sprayed on a wooden chair. The chemical product in a white bottle is sprayed on the wooden chair. On the table corner beside the chair, a small object with a blue component rests quietly. the person",local_detail,low
"8,818",Polishing forniture,The chemical product in a white bottle is sprayed on the wooden chair. The person rubs his hand on the wooden chair.,the person,The chemical product in a white bottle is sprayed on the wooden chair. The person rubs his hand on the wooden chair. the person,"[ ""blows leaves from the window of the living room with a hand blowing leaves from the window and the chair."", ""reclines and drinks the water."", ""is now wearing a purple jacket and he's holding a sharpener."", ""reveals their palm is covered with dirt from the chair."" ]",activitynet~v_RVZprJDJz1U,val,indomain,3,2,"The chemical product in a white bottle is sprayed on the wooden chair. The person rubs his hand on the wooden chair. On the chair¡¯s armrest, a folded colorful coat and a small metal tool lie casually. the person",local_detail,low
"8,822",Polishing forniture,The chemical is placed at the sit of the wooden chair. The person scrubs the wooden chair with a brush. The person shows the brush bristles now browned.,the person,The chemical is placed at the sit of the wooden chair. The person scrubs the wooden chair with a brush. The person shows the brush bristles now browned. the person,"[ ""rinses the wooden chair with the garden hose."", ""adjusts a light blue soap product on the item and rubs the item."", ""shines the metal handle of the metal polish brush on the shoe from the two round item placed on top of the chair."", ""set the stool on the side of the chair to show the underside of the chair."" ]",activitynet~v_RVZprJDJz1U,val,indomain,0,2,"The chemical is placed at the sit of the wooden chair. The person scrubs the wooden chair with a brush. The person shows the brush bristles now browned. On the chair¡¯s seat, a shoe and a brush with a metal handle lie randomly. the person",local_detail,low
"8,841",Starting a campfire,Smooth white stones placed in a circle with dried pine needles in the middle of the stones to form campfire.,the pine needles,Smooth white stones placed in a circle with dried pine needles in the middle of the stones to form campfire. the pine needles,"[ ""are placed inside a circle so they won't burn themselves."", ""are removed from the center."", ""are lit with a lighter as the flames catch the pine needles on fire."", ""will flow into a small bowl inside the circle."" ]",activitynet~v_RllrUfp2EIU,val,indomain,2,3,Smooth white stones placed in a circle with dried pine needles in the middle of the stones to form campfire. A shallow small bowl rests on the inner edge of the stone circle. the pine needles,local_detail,low
"8,843",Polishing shoes,"A black boot sits on a table with several items, including a pair of handcuffs.",a man's hand,"A black boot sits on a table with several items, including a pair of handcuffs. a man's hand","[ ""gets stuck into a tube that starts with a pair of scissors and is inserted into the camera."", ""brings out shoe polishing supplies."", ""wets an iron and irons it, followed by the hold a knife and then irons a second boot."", ""touch a doll's breast."" ]",activitynet~v_Rnux3rCLdmI,val,indomain,1,2,"A black boot sits on a table with several items, including a pair of handcuffs. A to-be-heated iron rests beside the handcuffs on the table. a man's hand",local_detail,low
"8,863",Sharpening knives,A guy take a knife from a wooden block and a knife sharpener from a drawer. The guy is sharpening a knife.,the guy,A guy take a knife from a wooden block and a knife sharpener from a drawer. The guy is sharpening a knife. the guy,"[ ""places the knife and the elongated sharpener on the counter top."", ""writes on paper using sharpener."", ""holds the knife in his hand and a blue piercing outline of the knife is in the center wile the guy is sharpening it."", ""bends and picks the knife sharpener up."" ]",activitynet~v_SBn1i9YqN1k,val,zeroshot,0,1,A guy take a knife from a wooden block and a knife sharpener from a drawer. The guy is sharpening a knife. Several blank papers and a pen lie on the counter top beside the sharpener. the guy,local_detail,low
"8,901",Kneeling,We see a man on the floor adjusting the camera.,the man,We see a man on the floor adjusting the camera. the man,"[ ""then kneels on the ground and talks to the camera."", ""turns around on the floor."", ""looks through a small hole in the ceiling."", ""brushes the floor with his hands."" ]",activitynet~v_TGvY7GtyTK4,val,indomain,0,2,"We see a man on the floor adjusting the camera. A tiny hole, faintly letting in light, is visible on the ceiling near the camera. the man",local_detail,low
"8,904",Kneeling,The man hops to his feet and then kneels back down. The man turns to face right and sit son his feet and bounces.,the man,The man hops to his feet and then kneels back down. The man turns to face right and sit son his feet and bounces. the man,"[ ""faces the camera and moves his arms as he speaks."", ""then stands up and walks out the door while the boys continue to play ping pong while the referee speaks to the team."", ""does hop scotch while swinging and mainly kneeling."", ""stands and showcases a mini-fridge."" ]",activitynet~v_TGvY7GtyTK4,val,indomain,0,3,The man hops to his feet and then kneels back down. The man turns to face right and sit son his feet and bounces. A compact mini-fridge with its door ajar rests in the corner nearby. the man,local_detail,low
"8,926",Croquet,The boy shows off the objects used to play crochet and then begins hitting the ball around a yard.,the boy,The boy shows off the objects used to play crochet and then begins hitting the ball around a yard. the boy,"[ ""calls for a dog to ask him to fetch some treats and then sits by his toys."", ""then flips it the crochet and then plays again, this time moving it to his ankles instead of his hands."", ""runs around while playing, dropping sticks."", ""continues speaking to the camera while holding the stick and continuing to demonstrate."" ]",activitynet~v_Tw1vg9qWLx0,val,indomain,3,0,"The boy shows off the objects used to play croquet and then begins hitting the ball around a yard. Dog treats sit on the steps, and his puppy crouches nearby watching. the boy",local_detail,low
"8,941",Roof shingle removal,"The camera moves around so you can see all the different angles, it looks like the worker is on break he even has a drink like maybe he just had lunch.",some new shingles,"The camera moves around so you can see all the different angles, it looks like the worker is on break he even has a drink like maybe he just had lunch. some new shingles","[ ""are being worked on, the lot is covered in shingles fully inflated so you can see the design works with just the cutter."", ""are being put in to replace whatever was there before."", ""are falling and he starts to fix it up he does a little bit huffing until it is done."", ""are now falling off the roof and they're in a big pile like logs."" ]",activitynet~v_UE2mDvY9rew,val,indomain,1,3,"The camera moves around so you can see all the different angles, it looks like the worker is on break he even has a drink like maybe he just had lunch. Some new shingles are stacked loosely on the roof edge, leaning slightly outward. some new shingles",local_detail,low
"8,955",Disc dog,Numerous people are watching others on a field. Trainers are playing frisbee with their dogs.,the dogs,Numerous people are watching others on a field. Trainers are playing frisbee with their dogs. the dogs,"[ ""walk around the field and fetch the frisbee that comes in their path."", ""fight to get the frisbee."", ""do several stunts and tricks while catching the frisbees."", ""are running with the frisbee."" ]",activitynet~v_UL_3QfD3ERM,val,indomain,2,1,Numerous people are watching others on a field. Trainers are playing frisbee with their dogs. Only one frisbee is being tossed back and forth between the trainers. the dogs,local_detail,low
"8,973",Putting in contact lenses,A woman is seen speaking to the camera and holding a contact lens.,she,A woman is seen speaking to the camera and holding a contact lens. she,"[ ""moves her hands around while holding onto the lens and leads into her demonstrating how to put one in your eye."", ""then starts putting a contact into her eye."", ""then puts the lens on her finger and places two more ends around her eyes."", ""put a contact into her eye and puts a gel into her eye."" ]",activitynet~v_Uj1QtIM8500,val,indomain,0,3,"A woman is seen speaking to the camera and holding a contact lens. A small tube of eye gel sits on the table beside her, its cap off. she",local_detail,low
"8,976",Removing curlers,This woman is showing viewers how to get big bouncy curls using hot rollers. First she lets the rollers heat up and she puts them onto her hair.,next she flat,This woman is showing viewers how to get big bouncy curls using hot rollers. First she lets the rollers heat up and she puts them onto her hair. next she flat,"[ ""irons her hair and puts some rollers on it."", ""irons the bottom layer of her hair that doesn't have rollers on there and when the roolers cool off she takes them out."", ""irons her hair and spikes it up."", ""irons the edge of the rollers for her hair."" ]",activitynet~v_UodvUEkuVig,val,indomain,1,2,"This woman is showing viewers how to get big bouncy curls using hot rollers. First she lets the rollers heat up and she puts them onto her hair, with a heated styling tool resting within reach on the vanity. next she flat",local_detail,low
"8,998",Carving jack-o-lanterns,A camera pans over a picture of a man holding a cat and leads into a person cutting out a pumpkin. He then places a mask on the pumpkin and traces out the lining of the picture.,the man,A camera pans over a picture of a man holding a cat and leads into a person cutting out a pumpkin. He then places a mask on the pumpkin and traces out the lining of the picture. the man,"[ ""then carves out the lines and leads back into the first picture but with the pumpkin as a face."", ""ties up the pieces and pulls them down and hides them."", ""quickly lights a torch to light the pumpkin, then he jumps off holding the cat as he jumps through the air several times before coming to a stop."", ""uses several tools to pull out the wrapper."" ]",activitynet~v_VceicZDzH3U,val,indomain,0,2,"A camera pans over a picture of a man holding a cat and leads into a person cutting out a pumpkin. He then places a mask on the pumpkin and traces out the lining of the picture, with a lit taper resting on the edge of the worktable. the man",local_detail,low
"9,052",Long jump,A man performs a long jump at a judged professional sports event resulting in medals issued.,a man,A man performs a long jump at a judged professional sports event resulting in medals issued. a man,"[ ""performs a long jump on a track and into a sandpit in front of judges and onlookers on the sidelines."", ""applauds for his run in australia at the olympic event."", ""on a weightlifting bar does a short jump."", ""grabs an edge of a bar to stabilize himself when a wrestler slams into him."" ]",activitynet~v_Xjw9vUwILOE,val,indomain,0,2,"A man performs a long jump at a judged professional sports event resulting in medals issued, with a weightlifting bar propped against the far side of the venue¡¯s equipment rack. a man",local_detail,low
"9,053",Long jump,A man performs a long jump on a track and into a sandpit in front of judges and onlookers on the sidelines.,after the man,A man performs a long jump on a track and into a sandpit in front of judges and onlookers on the sidelines. after the man,"[ ""is shown he gets up from his seat and shakes hands with his name and friends, walks off stage where people applaud and wave him on stage and live photos appear."", ""on the track becomes a golden retriever."", ""falls down with two others cheering as he continues to jump on the track."", ""lands the jump he explodes in celebration by clenching his fists, after which a slow replay of the jump plays and a scoreboard displays his score."" ]",activitynet~v_Xjw9vUwILOE,val,indomain,3,1,"A man performs a long jump on a track and into a sandpit in front of judges and onlookers on the sidelines, with an open pet backpack resting at the edge of the spectator area. after the man",local_detail,low
"9,389",Ice fishing,We see a man with a drill on the ice. The man cranks the drill and drills a hole in the ice.,the man,We see a man with a drill on the ice. The man cranks the drill and drills a hole in the ice. the man,"[ ""turns the drill back on and screws it in."", ""holds the top off the drill."", ""then catches a fish on his line and pull it from the water."", ""cuts away pieces of the ice and tightens the hole."" ]",activitynet~v_gdYr4E3qobI,val,zeroshot,2,3,"We see a man with a drill on the ice. The man cranks the drill and drills a hole in the ice. The edge of the hole looks slightly rough, with loose ice chips scattered around it. the man",local_detail,low
"9,639",Skiing,This man is skiing in the snow while holding a selfie stick recording himself.,first he,This man is skiing in the snow while holding a selfie stick recording himself. first he,"[ ""starts at the start line where racers are who participate in skiing competitions."", ""uses the selfie stick to paint himself and a couple of other people around him."", ""pulls several flags one at a time and then es rolls them through the tube."", ""takes his glasses off, then he puts his contacts in to solve the puzzle."" ]",activitynet~v_mYHezmI0U6U,val,indomain,0,1,This man is skiing in the snow while holding a selfie stick recording himself. A few spots of colorful paint stick to the top of his selfie stick. first he,local_detail,low
"9,677",High jump,An athletic young man is standing on a field and runs and jumps over a horizontal pole that is 5'6 high and lands onto the padded landing area below it and a slow replay of it plays.,the man,An athletic young man is standing on a field and runs and jumps over a horizontal pole that is 5'6 high and lands onto the padded landing area below it and a slow replay of it plays. the man,"[ ""is sitting in a tube on a flip board and holding onto something and doing flips and handstands on it behind him."", ""is shown kneeling down on the mat after completing the jump on his shoulders where he finally rolls to the mat and lands face down."", ""also slides backwards, performing balanced flips, and then lands with his feet located on the padded floor, and goes over the horizontal pole on any and all and lands after being done."", ""jumps again but this time at 5'10 high, he clears it, and once again it replays."" ]",activitynet~v_nLAm7USuYbA,val,zeroshot,3,0,"An athletic young man is standing on a field and runs and jumps over a horizontal pole that is 5'6 high and lands onto the padded landing area below it and a slow replay of it plays, with a flip board propped against the far edge of the field. the man",local_detail,low
"9,679",High jump,"The man is now running and jumping over the pole that is now 6 feet high, he clears it like he did all the other heights and once again it replays.",now the man,"The man is now running and jumping over the pole that is now 6 feet high, he clears it like he did all the other heights and once again it replays. now the man","[ ""he done jumping is jumping from a long rope and once again it replays itself in slow motion."", ""is back in the warm body of water again and the young lady in green releases the rope and he falls into the warm body of water once more until he lands into it with a splash and a smile."", ""rushes over and submerges his butt, while a tall one comes into frame and the curling man sliding on the roof comes to a stop."", ""is getting ready to jump and this one is 6'2 feet high, he clears it, lands on the padded landing, gives himself a thumbs up and walks off."" ]",activitynet~v_nLAm7USuYbA,val,zeroshot,3,0,"The man is now running and jumping over the pole that is now 6 feet high, he clears it like he did all the other heights and once again it replays, with a coiled long training rope tucked beside the venue¡¯s equipment cart. now the man",local_detail,low
"9,737",Running a marathon,"Suddenly, it is morning, and there are four men running in front of a truck filled with men as others watch.",the men,"Suddenly, it is morning, and there are four men running in front of a truck filled with men as others watch. the men","[ ""then begin to fight one after the other."", ""begin to stuff the truck with boxes of clothing, which are being thrown on to the ground before they start to wrestle the wrestlers with blankets and rope."", ""are shown flying kites while a man hands out pamphlets for the crowd."", ""run into a building."" ]",activitynet~v_outMi06JZss,val,zeroshot,3,0,"Suddenly, it is morning, and there are four men running in front of a truck filled with men as others watch. Several men in the truck lean out, holding items that look like they might be tossed. the men",local_detail,low
"9,780",High jump,"The first jump is poor, and he knocks off the bar during the jump. He clears the bar on the second jump.",the third jump,"The first jump is poor, and he knocks off the bar during the jump. He clears the bar on the second jump. the third jump","[ ""is high enough and he sits on the bar."", ""is extremely easy, but does not last."", ""is the most impressive, with the athlete clearing the bar again."", ""is better, he falls off and almost regains his balance."" ]",activitynet~v_qmKSDwVvxVk,val,zeroshot,2,0,"The first jump is poor, and he knocks off the bar during the jump. He clears the bar on the second jump. The third jump¡¯s bar looks sturdier than the previous ones. the third jump",local_detail,low
"9,868",Ice fishing,Three men are standing are outdoors standing around two holes ice fishing.,the men,Three men are standing are outdoors standing around two holes ice fishing. the men,"[ ""catch a large fish and pull it out of the hole."", ""are talking into the camera pointing place an their hands."", ""put the fish in the hole and the lady might be able fix them."", ""move around the hole and attempt to fish of a fish under there water."" ]",activitynet~v_tBGeBbO8gh0,val,zeroshot,0,2,Three men are standing outdoors around two holes ice fishing. One man¡¯s creel with a small fish inside brushes the ice hole edge. the men,local_detail,low
"9,914",Javelin throw,A man is seen standing with a javelin in front of a large group of people. He begins running down the track with the object in his hands and looking off into the distance.,he,A man is seen standing with a javelin in front of a large group of people. He begins running down the track with the object in his hands and looking off into the distance. he,"[ ""then runs to the end and walks back to the starting point."", ""is then seen again in slow motion running and walking back to the beginning."", ""throws the object off onto the field and begins throwing another as well."", ""throws the pole off into the field while others on the side watch."" ]",activitynet~v_ucsAN6pGv6w,val,indomain,3,2,A man is seen standing with a javelin in front of a large group of people. He begins running down the track with the object in his hands and looking off into the distance. His free hand brushes a spare javelin sheath at his waist. he,local_detail,low
"9,973",Table soccer,We see a foosball table and see people playing on the table. We see a person add a point by moving a silver bobble.,we,We see a foosball table and see people playing on the table. We see a person add a point by moving a silver bobble. we,"[ ""see a person score a point we then see the ending screen."", ""see a man break-dance in the middle of the table and people laugh afterwards."", ""see a man lift a bowling ball."", ""see a man raise the ball to his mouth and bite."" ]",activitynet~v_wmrrBnxbHjk,val,indomain,0,3,"We see a foosball table and see people playing on the table. We see a person add a point by moving a silver bobble, with faint snack crumbs sticking to the bobble¡¯s surface. we",local_detail,low
"10,022",Baking cookies,"Once the cookies are in the oven, the two girls sit in front of the oven and watch the cookies bake.",when they,"Once the cookies are in the oven, the two girls sit in front of the oven and watch the cookies bake. when they","[ ""'re done in the oven, they have another batch baked and their dad has a plate to take off next."", ""are done, they are placed on the table and the two begin eating."", ""'re done talking, the second girl hands the kids a cookie."", ""are done, both of the girls take a break and then finish their food and put it on the plate."" ]",activitynet~v_xsdrqauYhJs,val,indomain,1,0,"Once the cookies are in the oven, the two girls sit in front of the oven and watch the cookies bake. A clean plate marked with dad¡¯s usual pattern rests on the oven top. when they",local_detail,low
"10,139",Using the rowing machine,A man talking about how to work out in a certain position.,he,A man talking about how to work out in a certain position. he,"[ ""sits down and demonstrates how to properly properly work out on a bench."", ""demonstrates by demonstrating how to kneel on the floor then continue doing the workout."", ""puts his foot up and does a flip."", ""explains it and shows in detail how it should be done."" ]",activitynet~v_-pLiSHAz4fo,val,indomain,3,1,A man talking about how to work out in a certain position. A yoga mat is spread on the floor near his feet as he speaks. he,local_detail,low
"10,153",Camel ride,A man wearing a green outfit is leading a camel. Two people are sitting on top of the camel.,a man,A man wearing a green outfit is leading a camel. Two people are sitting on top of the camel. a man,"[ ""tries to ride the camel but the camels legs just keep kicking."", ""stands behind them relaxing."", ""is sitting in front of them talking."", ""is walking next to the camel."" ]",activitynet~v_-vKXPND_mD8,val,indomain,3,0,"A man wearing a green outfit is leading a camel. Two people are sitting on top of the camel. The camel¡¯s front legs lift slightly, looking a little restless. a man",local_detail,low
